datetime,high,low,open,close,volume,symbol
1658147040000,113.7,113.65,113.65,113.7,966,GOOG
1658147100000,113.85,113.75,113.8,113.75,1041,GOOG
1658147160000,113.62,113.52,113.62,113.52,2579,GOOG
1658147220000,113.55,113.43,113.55,113.45,7906,GOOG
1658147280000,113.45,113.38,113.38,113.45,1426,GOOG
1658147340000,113.6,113.39,113.6,113.39,1491,GOOG
1658147400000,113.6,113.6,113.6,113.6,1200,GOOG
1658147460000,113.74,113.55,113.7,113.55,4870,GOOG
1658147520000,113.695,113.6,113.62,113.6,1460,GOOG
1658147580000,113.78,113.62,113.62,113.7,15514,GOOG
1658147640000,113.92,113.7,113.75,113.92,2954,GOOG
1658147700000,113.92,113.75,113.92,113.75,2702,GOOG
1658147760000,113.83,113.75,113.75,113.83,2539,GOOG
1658147820000,113.85,113.83,113.83,113.85,1459,GOOG
1658147880000,113.88,113.8,113.85,113.88,14799,GOOG
1658147940000,114,113.78,113.9,113.78,4200,GOOG
1658148000000,113.85,113.72,113.85,113.79,2992,GOOG
1658148060000,113.8,113.8,113.8,113.8,300,GOOG
1658148120000,113.8499,113.8,113.8,113.8,3483,GOOG
1658148180000,113.86,113.8,113.85,113.85,1792,GOOG
1658148240000,113.85,113.8,113.85,113.85,3644,GOOG
1658148300000,113.99,113.92,113.98,113.92,1380,GOOG
1658148360000,113.9,113.63,113.85,113.63,10354,GOOG
1658148420000,113.69,113.66,113.69,113.66,1331,GOOG
1658148480000,113.79,113.7,113.7,113.79,2712,GOOG
1658148540000,113.8277,113.72,113.8277,113.75,1106,GOOG
1658148600000,113.99,113.77,113.77,113.85,8095,GOOG
1658148660000,113.97,113.88,113.97,113.88,3380,GOOG
1658148720000,114.12,113.97,113.97,114.08,11067,GOOG
1658148780000,114.18,114.05,114.18,114.08,7300,GOOG
1658148840000,114.0048,113.87,114,113.95,4910,GOOG
1658148900000,113.95,113.7513,113.95,113.9367,6463,GOOG
1658148960000,113.95,113.9,113.95,113.95,2404,GOOG
1658149020000,114.02,113.92,113.96,114.02,1419,GOOG
1658149080000,114.09,113.91,114,113.91,1978,GOOG
1658149140000,114.17,114,114,114.06,2196,GOOG
1658149200000,114,113.99,114,113.99,2801,GOOG
1658149260000,114.07,112.75,112.75,114.07,662,GOOG
1658149320000,114.07,113.9,114.07,113.9,1429,GOOG
1658149380000,113.91,113.81,113.9,113.81,2696,GOOG
1658149440000,113.91,113.72,113.91,113.72,2786,GOOG
1658149500000,113.9,113.85,113.9,113.85,870,GOOG
1658149560000,113.85,113.85,113.85,113.85,919,GOOG
1658149620000,113.83,113.74,113.83,113.77,750,GOOG
1658149680000,113.8,113.8,113.8,113.8,100,GOOG
1658149740000,113.81,113.8,113.81,113.81,594,GOOG
1658149800000,113.85,113.8,113.8,113.85,1197,GOOG
1658149860000,113.95,113.85,113.85,113.95,2795,GOOG
1658149920000,113.94,113.94,113.94,113.94,2854,GOOG
1658149980000,113.88,113.88,113.88,113.88,500,GOOG
1658150040000,113.88,113.85,113.86,113.85,1715,GOOG
1658150100000,113.9,113.86,113.86,113.9,8883,GOOG
1658150160000,113.95,113.92,113.92,113.95,400,GOOG
1658150220000,113.98,113.92,113.94,113.98,6099,GOOG
1658150280000,114.36,113.99,113.99,114.36,8122,GOOG
1658150340000,114.37,114.25,114.27,114.26,1327,GOOG
1658150400000,114.2793,114.13,114.2793,114.13,9543,GOOG
1658150460000,114.25,114.11,114.25,114.24,8895,GOOG
1658150520000,114.3,114.14,114.14,114.3,13117,GOOG
1658150580000,114.35,114.26,114.26,114.3,3364,GOOG
1658150640000,114.32,114.3,114.3,114.3,3171,GOOG
1658150700000,114.27,113.77,114.27,113.97,14591,GOOG
1658150760000,113.97,113.71,113.82,113.8,6536,GOOG
1658150820000,113.89,113.56,113.81,113.7,18011,GOOG
1658150880000,113.64,113.38,113.56,113.6,22632,GOOG
1658150940000,113.56,113.44,113.55,113.44,7591,GOOG
1658151000000,113.66,113.06,113.44,113.3135,448880,GOOG
1658151060000,113.46,112.93,113.3313,113.01,111050,GOOG
1658151120000,113.35,112.66,113.055,113.28,143408,GOOG
1658151180000,113.76,112.98,113.08,113.66,140303,GOOG
1658151240000,113.75,113.3,113.7033,113.3,149258,GOOG
1658151300000,113.65,113.05,113.31,113.59,160220,GOOG
1658151360000,113.8,113.43,113.59,113.8,82853,GOOG
1658151420000,114,113.54,113.8,113.91,145252,GOOG
1658151480000,113.94,113.1401,113.9171,113.23,106672,GOOG
1658151540000,113.38,112.79,113.23,112.84,143368,GOOG
1658151600000,112.89,112.32,112.82,112.485,177299,GOOG
1658151660000,113.14,112.53,112.53,112.93,132695,GOOG
1658151720000,112.96,112.41,112.93,112.61,205053,GOOG
1658151780000,112.83,112.53,112.615,112.53,100485,GOOG
1658151840000,113.04,112.5,112.54,113.04,79542,GOOG
1658151900000,113.4297,112.99,113.01,113.245,117963,GOOG
1658151960000,113.84,113.2,113.27,113.72,120623,GOOG
1658152020000,113.79,113.3609,113.72,113.41,112591,GOOG
1658152080000,113.7688,113.51,113.51,113.76,66927,GOOG
1658152140000,113.85,113.64,113.69,113.83,75985,GOOG
1658152200000,114.08,113.8,113.8297,113.84,121141,GOOG
1658152260000,114.13,113.7501,113.82,114.1,65556,GOOG
1658152320000,114.3455,114,114.1,114.32,144457,GOOG
1658152380000,114.4,114.12,114.32,114.32,126396,GOOG
1658152440000,114.3899,114.16,114.3,114.2,97129,GOOG
1658152500000,114.8,114.17,114.2,114.63,174482,GOOG
1658152560000,114.59,114.13,114.59,114.35,104212,GOOG
1658152620000,114.5,114.24,114.36,114.27,69541,GOOG
1658152680000,114.34,114.18,114.275,114.28,86792,GOOG
1658152740000,114.41,114.23,114.27,114.24,55369,GOOG
1658152800000,114.43,114.04,114.31,114.09,79535,GOOG
1658152860000,114.7,114.08,114.08,114.7,123923,GOOG
1658152920000,114.69,114.42,114.6648,114.51,66960,GOOG
1658152980000,114.52,114.24,114.51,114.27,51361,GOOG
1658153040000,114.38,114.1,114.2625,114.21,100386,GOOG
1658153100000,114.27,113.8,114.205,113.82,92424,GOOG
1658153160000,113.97,113.65,113.84,113.955,144997,GOOG
1658153220000,113.96,113.46,113.94,113.5,101431,GOOG
1658153280000,113.6099,113.22,113.4975,113.5502,123379,GOOG
1658153340000,113.62,113.42,113.5208,113.58,56910,GOOG
1658153400000,113.64,113.33,113.59,113.44,108553,GOOG
1658153460000,113.56,113.1501,113.44,113.4899,93008,GOOG
1658153520000,113.51,113.38,113.44,113.51,45811,GOOG
1658153580000,113.77,113.4801,113.4801,113.61,66933,GOOG
1658153640000,113.64,113.41,113.63,113.51,51018,GOOG
1658153700000,113.6502,113.45,113.53,113.46,47317,GOOG
1658153760000,113.48,113.24,113.45,113.25,69285,GOOG
1658153820000,113.24,112.96,113.22,113.01,112229,GOOG
1658153880000,113.27,112.91,113.0156,113.17,77969,GOOG
1658153940000,113.27,113.05,113.17,113.075,58191,GOOG
1658154000000,113.27,113.02,113.06,113.24,75725,GOOG
1658154060000,113.48,113.23,113.23,113.46,54015,GOOG
1658154120000,113.5,113.21,113.46,113.2313,69729,GOOG
1658154180000,113.28,113.04,113.21,113.12,47001,GOOG
1658154240000,113.215,113.07,113.12,113.07,36802,GOOG
1658154300000,113.16,112.82,113.09,112.975,117891,GOOG
1658154360000,113.2,112.975,112.975,113.08,48667,GOOG
1658154420000,113.1592,112.91,113.09,113.01,43204,GOOG
1658154480000,113.05,112.8801,113.03,112.91,56854,GOOG
1658154540000,112.92,112.535,112.92,112.64,125107,GOOG
1658154600000,113,112.6,112.62,112.95,75254,GOOG
1658154660000,112.95,112.61,112.93,112.655,53209,GOOG
1658154720000,112.86,112.62,112.67,112.7881,38886,GOOG
1658154780000,113.07,112.745,112.78,112.97,55991,GOOG
1658154840000,113.04,112.88,112.96,113.02,80101,GOOG
1658154900000,113.199,112.89,113.01,113.18,83639,GOOG
1658154960000,113.17,112.9,113.13,113.0282,59453,GOOG
1658155020000,113.07,112.6,113.0201,112.63,71404,GOOG
1658155080000,112.86,112.57,112.6109,112.738,48339,GOOG
1658155140000,112.83,112.65,112.725,112.81,28405,GOOG
1658155200000,112.99,112.8,112.81,112.9085,69919,GOOG
1658155260000,112.9471,112.73,112.92,112.7865,33413,GOOG
1658155320000,112.875,112.62,112.8,112.62,30042,GOOG
1658155380000,112.7029,112.55,112.64,112.65,67405,GOOG
1658155440000,112.73,112.5528,112.65,112.69,33733,GOOG
1658155500000,112.7,112.4,112.7,112.51,97083,GOOG
1658155560000,112.54,112.13,112.5305,112.41,107995,GOOG
1658155620000,112.58,112.35,112.39,112.47,71427,GOOG
1658155680000,112.45,112.27,112.45,112.365,39541,GOOG
1658155740000,112.43,112.18,112.3799,112.43,51452,GOOG
1658155800000,112.55,112.3,112.4,112.3,50798,GOOG
1658155860000,112.37,112.2301,112.3,112.34,29824,GOOG
1658155920000,112.42,112.28,112.33,112.3,28869,GOOG
1658155980000,112.65,112.3,112.31,112.64,73189,GOOG
1658156040000,112.66,112.42,112.6221,112.4295,51846,GOOG
1658156100000,112.65,112.4,112.4272,112.4912,48411,GOOG
1658156160000,112.8243,112.485,112.49,112.66,83263,GOOG
1658156220000,112.86,112.66,112.679,112.78,77333,GOOG
1658156280000,112.84,112.74,112.8,112.8076,30715,GOOG
1658156340000,112.82,112.75,112.77,112.7934,39873,GOOG
1658156400000,112.855,112.71,112.8,112.83,45652,GOOG
1658156460000,113.08,112.8,112.85,112.9622,64838,GOOG
1658156520000,113,112.81,112.945,112.935,45683,GOOG
1658156580000,113.09,112.81,112.93,112.92,46681,GOOG
1658156640000,113.03,112.82,112.93,112.9,44577,GOOG
1658156700000,113.15,112.92,112.92,113.1,45175,GOOG
1658156760000,113.24,112.96,113.1,113.2399,63969,GOOG
1658156820000,113.2381,112.96,113.2381,112.9801,55386,GOOG
1658156880000,113.18,112.86,113.005,112.9,51285,GOOG
1658156940000,113.09,112.88,112.9,113.065,48681,GOOG
1658157000000,113.0927,112.78,113.0654,112.85,44663,GOOG
1658157060000,112.97,112.81,112.81,112.95,32979,GOOG
1658157120000,112.96,112.82,112.96,112.9,22592,GOOG
1658157180000,112.91,112.66,112.901,112.72,30617,GOOG
1658157240000,112.89,112.7,112.74,112.83,47001,GOOG
1658157300000,112.849,112.48,112.84,112.51,77323,GOOG
1658157360000,112.59,112.44,112.52,112.5,53699,GOOG
1658157420000,112.55,112.35,112.48,112.4,57929,GOOG
1658157480000,112.64,112.36,112.4085,112.62,54412,GOOG
1658157540000,112.6094,112.29,112.605,112.34,65152,GOOG
1658157600000,112.54,112.33,112.34,112.51,71701,GOOG
1658157660000,112.53,112.43,112.519,112.44,32677,GOOG
1658157720000,112.43,112.26,112.43,112.3459,89022,GOOG
1658157780000,112.52,112.34,112.36,112.5037,70623,GOOG
1658157840000,112.6225,112.45,112.48,112.52,60097,GOOG
1658157900000,112.64,112.45,112.53,112.607,44416,GOOG
1658157960000,112.6899,112.45,112.62,112.65,53814,GOOG
1658158020000,112.68,112.51,112.64,112.55,35771,GOOG
1658158080000,112.72,112.52,112.56,112.66,51560,GOOG
1658158140000,112.83,112.67,112.67,112.72,47865,GOOG
1658158200000,112.78,112.52,112.705,112.56,53389,GOOG
1658158260000,112.6,112.43,112.5401,112.4601,35548,GOOG
1658158320000,112.56,112.41,112.46,112.51,30759,GOOG
1658158380000,112.64,112.5301,112.5301,112.6,29900,GOOG
1658158440000,112.69,112.52,112.62,112.52,29002,GOOG
1658158500000,112.55,112.47,112.5,112.55,30464,GOOG
1658158560000,112.55,112.5,112.54,112.55,23424,GOOG
1658158620000,112.63,112.45,112.5499,112.5957,56683,GOOG
1658158680000,112.6367,112.49,112.61,112.5,24242,GOOG
1658158740000,112.61,112.5,112.521,112.56,20825,GOOG
1658158800000,112.62,112.46,112.579,112.5068,53791,GOOG
1658158860000,112.6,112.45,112.52,112.52,44036,GOOG
1658158920000,112.78,112.5,112.53,112.61,66209,GOOG
1658158980000,112.79,112.6,112.6,112.77,53653,GOOG
1658159040000,112.84,112.65,112.8,112.8,44188,GOOG
1658159100000,112.9,112.79,112.81,112.8,41707,GOOG
1658159160000,112.89,112.78,112.8,112.82,66441,GOOG
1658159220000,112.85,112.655,112.8,112.68,32524,GOOG
1658159280000,112.8,112.66,112.66,112.7599,20789,GOOG
1658159340000,112.85,112.61,112.7554,112.68,40671,GOOG
1658159400000,112.84,112.6366,112.65,112.72,35641,GOOG
1658159460000,112.84,112.69,112.72,112.83,27530,GOOG
1658159520000,112.86,112.7,112.84,112.725,26786,GOOG
1658159580000,112.79,112.64,112.71,112.78,23181,GOOG
1658159640000,112.8,112.6652,112.78,112.69,19916,GOOG
1658159700000,112.72,112.54,112.7,112.6753,24135,GOOG
1658159760000,112.85,112.66,112.6681,112.835,22218,GOOG
1658159820000,112.85,112.74,112.82,112.82,32712,GOOG
1658159880000,112.83,112.63,112.83,112.78,26452,GOOG
1658159940000,112.9,112.73,112.79,112.89,34159,GOOG
1658160000000,112.98,112.84,112.9,112.8759,38189,GOOG
1658160060000,112.97,112.8,112.88,112.91,37565,GOOG
1658160120000,113.02,112.83,112.9001,112.97,51617,GOOG
1658160180000,113.02,112.85,112.98,112.85,31904,GOOG
1658160240000,112.915,112.81,112.86,112.915,33819,GOOG
1658160300000,113.01,112.81,112.9,113,26576,GOOG
1658160360000,113.1202,112.9601,113.01,113.1078,58019,GOOG
1658160420000,113.1199,112.76,113.1199,112.8,60363,GOOG
1658160480000,112.9046,112.7401,112.8,112.7792,37588,GOOG
1658160540000,112.81,112.65,112.765,112.765,49352,GOOG
1658160600000,112.9099,112.74,112.765,112.81,30897,GOOG
1658160660000,112.88,112.77,112.79,112.87,25110,GOOG
1658160720000,112.96,112.83,112.87,112.87,48196,GOOG
1658160780000,112.9014,112.72,112.85,112.75,32413,GOOG
1658160840000,112.89,112.76,112.76,112.78,32608,GOOG
1658160900000,112.9,112.7701,112.79,112.79,26873,GOOG
1658160960000,112.9834,112.795,112.795,112.87,27618,GOOG
1658161020000,112.91,112.74,112.8845,112.859,21956,GOOG
1658161080000,112.84,112.69,112.84,112.7484,23155,GOOG
1658161140000,112.81,112.65,112.7301,112.775,22304,GOOG
1658161200000,112.77,112.705,112.77,112.74,17440,GOOG
1658161260000,112.85,112.7,112.73,112.81,88406,GOOG
1658161320000,112.9,112.7,112.83,112.72,42811,GOOG
1658161380000,112.84,112.73,112.73,112.73,48433,GOOG
1658161440000,112.8,112.72,112.73,112.8,19992,GOOG
1658161500000,112.8193,112.68,112.79,112.7797,42872,GOOG
1658161560000,112.87,112.68,112.76,112.79,35531,GOOG
1658161620000,112.8,112.65,112.77,112.66,20319,GOOG
1658161680000,112.715,112.6,112.66,112.665,27865,GOOG
1658161740000,112.76,112.67,112.67,112.73,14939,GOOG
1658161800000,112.76,112.67,112.73,112.72,17652,GOOG
1658161860000,113,112.73,112.74,112.87,64220,GOOG
1658161920000,112.8708,112.82,112.87,112.86,11135,GOOG
1658161980000,112.85,112.78,112.84,112.808,13160,GOOG
1658162040000,112.8488,112.7125,112.83,112.79,29922,GOOG
1658162100000,112.88,112.7562,112.79,112.8,26959,GOOG
1658162160000,112.8799,112.73,112.78,112.835,22017,GOOG
1658162220000,112.9,112.75,112.82,112.8,36895,GOOG
1658162280000,112.9,112.79,112.82,112.86,25340,GOOG
1658162340000,112.9,112.79,112.86,112.8499,19926,GOOG
1658162400000,112.87,112.75,112.83,112.85,27510,GOOG
1658162460000,112.89,112.79,112.86,112.8,19583,GOOG
1658162520000,112.86,112.72,112.81,112.7881,19284,GOOG
1658162580000,112.85,112.71,112.8,112.81,16219,GOOG
1658162640000,112.9,112.79,112.85,112.8281,27662,GOOG
1658162700000,112.82,112.72,112.82,112.73,20898,GOOG
1658162760000,112.75,112.67,112.74,112.74,23973,GOOG
1658162820000,112.78,112.68,112.7351,112.74,18250,GOOG
1658162880000,112.78,112.69,112.74,112.69,16037,GOOG
1658162940000,112.7,112.55,112.7,112.64,33621,GOOG
1658163000000,112.65,112.55,112.65,112.6199,16959,GOOG
1658163060000,112.75,112.6,112.64,112.6299,42348,GOOG
1658163120000,112.62,112.54,112.6,112.58,17864,GOOG
1658163180000,112.6,112.46,112.595,112.5,33069,GOOG
1658163240000,112.5583,112.42,112.49,112.45,31501,GOOG
1658163300000,112.5526,112.41,112.43,112.49,24377,GOOG
1658163360000,112.5686,112.4746,112.48,112.5686,22054,GOOG
1658163420000,112.5315,112.45,112.53,112.5,16148,GOOG
1658163480000,112.54,112.4,112.5,112.515,23983,GOOG
1658163540000,112.54,112.4525,112.49,112.46,15163,GOOG
1658163600000,112.53,112.39,112.47,112.4,40503,GOOG
1658163660000,112.44,112.36,112.39,112.42,34040,GOOG
1658163720000,112.48,112.4,112.4,112.4499,17239,GOOG
1658163780000,112.45,112.38,112.4124,112.41,16705,GOOG
1658163840000,112.45,112.4014,112.4014,112.4217,18287,GOOG
1658163900000,112.45,112.32,112.42,112.35,18954,GOOG
1658163960000,112.36,112.25,112.34,112.3,30320,GOOG
1658164020000,112.3261,112.26,112.32,112.2666,29706,GOOG
1658164080000,112.36,112.2,112.26,112.31,30787,GOOG
1658164140000,112.34,112.23,112.3,112.23,23907,GOOG
1658164200000,112.2495,112.13,112.225,112.19,60521,GOOG
1658164260000,112.27,112.1299,112.2067,112.14,36353,GOOG
1658164320000,112.2,112.12,112.16,112.1962,33757,GOOG
1658164380000,112.2,112.05,112.2,112.18,50000,GOOG
1658164440000,112.21,112.12,112.1891,112.1866,25131,GOOG
1658164500000,112.19,112.11,112.19,112.12,30548,GOOG
1658164560000,112.15,112.05,112.1183,112.1,38248,GOOG
1658164620000,112.15,112.06,112.1,112.1,24540,GOOG
1658164680000,112.07,111.94,112.07,112,142067,GOOG
1658164740000,112.02,111.94,112.0063,111.96,49579,GOOG
1658164800000,112,111.77,111.95,111.8393,72021,GOOG
1658164860000,111.8568,111.71,111.81,111.72,45464,GOOG
1658164920000,111.77,111.64,111.71,111.72,68766,GOOG
1658164980000,111.73,111.645,111.719,111.67,48134,GOOG
1658165040000,111.69,111.64,111.68,111.65,41152,GOOG
1658165100000,111.65,111.44,111.64,111.5975,102255,GOOG
1658165160000,111.7,111.55,111.595,111.65,53065,GOOG
1658165220000,111.76,111.64,111.6699,111.69,55892,GOOG
1658165280000,111.81,111.66,111.69,111.77,47991,GOOG
1658165340000,111.84,111.74,111.7614,111.8,36152,GOOG
1658165400000,111.82,111.67,111.775,111.69,47502,GOOG
1658165460000,111.6999,111.46,111.69,111.47,101601,GOOG
1658165520000,111.57,111.28,111.46,111.38,48745,GOOG
1658165580000,111.36,111.1,111.36,111.1,75274,GOOG
1658165640000,111.17,111.01,111.09,111.024,74265,GOOG
1658165700000,111.1599,110.92,111.02,111.01,104104,GOOG
1658165760000,111.18,110.93,111.0101,110.96,99782,GOOG
1658165820000,111.08,110.8401,110.94,110.9699,52130,GOOG
1658165880000,111.02,110.82,110.955,110.87,51071,GOOG
1658165940000,111.04,110.851,110.851,110.98,39659,GOOG
1658166000000,111.1,110.92,110.96,110.96,40663,GOOG
1658166060000,111.03,110.91,110.95,110.91,32393,GOOG
1658166120000,110.9741,110.85,110.91,110.9309,31141,GOOG
1658166180000,110.969,110.8801,110.95,110.94,29215,GOOG
1658166240000,110.9499,110.8401,110.9355,110.9,26128,GOOG
1658166300000,111.07,110.82,110.9,110.99,63858,GOOG
1658166360000,111,110.82,110.97,110.825,33554,GOOG
1658166420000,110.8213,110.641,110.82,110.66,58729,GOOG
1658166480000,110.72,110.6,110.64,110.66,43517,GOOG
1658166540000,110.72,110.54,110.6399,110.6,32883,GOOG
1658166600000,110.71,110.58,110.58,110.68,28744,GOOG
1658166660000,110.7,110.57,110.7,110.69,22679,GOOG
1658166720000,110.74,110.58,110.695,110.64,51217,GOOG
1658166780000,110.62,110.51,110.61,110.58,29485,GOOG
1658166840000,110.61,110.36,110.58,110.39,65989,GOOG
1658166900000,110.51,110.21,110.4,110.2201,78065,GOOG
1658166960000,110.31,110.05,110.22,110.0601,67646,GOOG
1658167020000,110.07,109.65,110.06,109.755,224559,GOOG
1658167080000,109.92,109.54,109.72,109.87,120767,GOOG
1658167140000,110.13,109.85,109.85,110.05,69233,GOOG
1658167200000,110.0605,109.9412,110.02,109.9625,57328,GOOG
1658167260000,110.1,109.94,109.94,109.97,52051,GOOG
1658167320000,110.18,109.96,109.98,110.18,48476,GOOG
1658167380000,110.2,109.99,110.1776,109.99,40142,GOOG
1658167440000,110.21,109.9,109.97,110.12,51897,GOOG
1658167500000,110.2,110.04,110.1,110.07,40318,GOOG
1658167560000,110.315,110.07,110.07,110.17,35034,GOOG
1658167620000,110.33,110.13,110.1482,110.25,32475,GOOG
1658167680000,110.38,110.2,110.26,110.325,40641,GOOG
1658167740000,110.34,110.16,110.3301,110.185,40004,GOOG
1658167800000,110.36,110.176,110.19,110.23,38037,GOOG
1658167860000,110.45,110.23,110.245,110.3936,36759,GOOG
1658167920000,110.5,110.32,110.45,110.4739,40233,GOOG
1658167980000,110.54,110.42,110.47,110.45,32449,GOOG
1658168040000,110.44,110.3314,110.44,110.4104,20904,GOOG
1658168100000,110.51,110.39,110.415,110.4599,40994,GOOG
1658168160000,110.62,110.43,110.46,110.56,33346,GOOG
1658168220000,110.67,110.5401,110.5596,110.571,36768,GOOG
1658168280000,110.66,110.4,110.58,110.44,70901,GOOG
1658168340000,110.61,110.44,110.4518,110.57,35282,GOOG
1658168400000,110.71,110.54,110.56,110.6302,25410,GOOG
1658168460000,110.6936,110.47,110.64,110.6007,30890,GOOG
1658168520000,110.63,110.46,110.59,110.4602,26377,GOOG
1658168580000,110.57,110.4301,110.44,110.555,25524,GOOG
1658168640000,110.67,110.46,110.565,110.5,37103,GOOG
1658168700000,110.6,110.36,110.505,110.49,43248,GOOG
1658168760000,110.49,110.25,110.46,110.395,23550,GOOG
1658168820000,110.4199,110.29,110.395,110.3684,27054,GOOG
1658168880000,110.43,110.26,110.38,110.285,27219,GOOG
1658168940000,110.34,110.19,110.2937,110.29,22352,GOOG
1658169000000,110.32,110.16,110.26,110.2785,26857,GOOG
1658169060000,110.32,110.15,110.28,110.23,20842,GOOG
1658169120000,110.33,110.2,110.25,110.26,21819,GOOG
1658169180000,110.42,110.23,110.2699,110.25,24715,GOOG
1658169240000,110.45,110.2501,110.27,110.41,29027,GOOG
1658169300000,110.4399,110.3,110.4023,110.416,25026,GOOG
1658169360000,110.48,110.34,110.39,110.47,30693,GOOG
1658169420000,110.6199,110.3699,110.46,110.56,30319,GOOG
1658169480000,110.555,110.4501,110.52,110.53,21231,GOOG
1658169540000,110.5299,110.4,110.51,110.47,32208,GOOG
1658169600000,110.5,110.3101,110.48,110.37,32282,GOOG
1658169660000,110.4199,110.25,110.3369,110.375,28082,GOOG
1658169720000,110.43,110.21,110.4,110.3,27098,GOOG
1658169780000,110.38,110.17,110.3099,110.21,22416,GOOG
1658169840000,110.27,110.12,110.1749,110.1497,20486,GOOG
1658169900000,110.23,110.1,110.16,110.17,34416,GOOG
1658169960000,110.19,109.97,110.18,110.05,41852,GOOG
1658170020000,110.27,110.0018,110.0999,110.13,49331,GOOG
1658170080000,110.17,110.01,110.15,110.0895,34573,GOOG
1658170140000,110.14,110.05,110.0701,110.12,15457,GOOG
1658170200000,110.17,109.8805,110.145,109.9,39084,GOOG
1658170260000,110.01,109.85,109.94,109.95,36664,GOOG
1658170320000,109.96,109.8,109.95,109.8,55081,GOOG
1658170380000,109.9,109.7025,109.8,109.895,48773,GOOG
1658170440000,109.895,109.84,109.8723,109.855,34185,GOOG
1658170500000,109.86,109.72,109.85,109.8,23960,GOOG
1658170560000,109.86,109.73,109.8183,109.8,24439,GOOG
1658170620000,109.94,109.7751,109.8,109.81,38867,GOOG
1658170680000,109.83,109.7,109.8,109.76,31155,GOOG
1658170740000,109.79,109.63,109.71,109.71,43110,GOOG
1658170800000,109.85,109.63,109.71,109.85,32041,GOOG
1658170860000,109.9199,109.73,109.83,109.885,28849,GOOG
1658170920000,109.91,109.7569,109.9,109.78,19813,GOOG
1658170980000,109.8,109.6,109.78,109.69,31495,GOOG
1658171040000,109.88,109.66,109.69,109.845,35668,GOOG
1658171100000,109.9783,109.8401,109.86,109.9301,29438,GOOG
1658171160000,110.01,109.87,109.945,109.95,35895,GOOG
1658171220000,110.07,109.94,109.97,110.055,32228,GOOG
1658171280000,110.15,109.988,110.05,110.13,24367,GOOG
1658171340000,110.15,110.02,110.12,110.1,33723,GOOG
1658171400000,110.17,109.9701,110.1,109.99,39564,GOOG
1658171460000,110.06,109.87,109.99,110,48606,GOOG
1658171520000,110.08,109.91,109.95,110.04,35571,GOOG
1658171580000,110.105,110,110.02,110.0464,24997,GOOG
1658171640000,110.25,110.03,110.03,110.09,44640,GOOG
1658171700000,110.21,110.0734,110.09,110.19,33611,GOOG
1658171760000,110.2,110.06,110.2,110.19,44991,GOOG
1658171820000,110.25,110.08,110.19,110.08,52421,GOOG
1658171880000,110.1599,110.05,110.09,110.07,31238,GOOG
1658171940000,110.21,110.02,110.07,110.14,45648,GOOG
1658172000000,110.17,110.03,110.16,110.09,25745,GOOG
1658172060000,110.2123,110.05,110.09,110.12,48721,GOOG
1658172120000,110.17,110.05,110.15,110.15,31683,GOOG
1658172180000,110.18,110.0101,110.14,110.13,40881,GOOG
1658172240000,110.16,110.06,110.125,110.13,33655,GOOG
1658172300000,110.18,110.07,110.12,110.15,30147,GOOG
1658172360000,110.16,109.92,110.15,109.9213,39034,GOOG
1658172420000,110.02,109.85,109.92,109.93,43743,GOOG
1658172480000,109.95,109.805,109.94,109.86,38119,GOOG
1658172540000,109.9196,109.8,109.87,109.8,41758,GOOG
1658172600000,109.839,109.7,109.7985,109.8,58485,GOOG
1658172660000,109.87,109.725,109.81,109.75,46934,GOOG
1658172720000,109.84,109.72,109.7987,109.73,35596,GOOG
1658172780000,109.72,109.64,109.72,109.64,35839,GOOG
1658172840000,109.7899,109.58,109.63,109.69,52306,GOOG
1658172900000,109.84,109.67,109.67,109.765,50971,GOOG
1658172960000,109.77,109.62,109.76,109.62,40397,GOOG
1658173020000,109.73,109.62,109.64,109.67,57876,GOOG
1658173080000,109.725,109.53,109.68,109.55,59452,GOOG
1658173140000,109.66,109.52,109.55,109.57,52443,GOOG
1658173200000,109.72,109.57,109.59,109.69,57017,GOOG
1658173260000,109.76,109.59,109.71,109.618,43754,GOOG
1658173320000,109.64,109.5,109.6,109.545,266509,GOOG
1658173380000,109.68,109.5,109.57,109.67,58360,GOOG
1658173440000,109.68,109.55,109.67,109.56,57115,GOOG
1658173500000,109.6,109.3801,109.5582,109.4,184844,GOOG
1658173560000,109.54,109.34,109.4001,109.45,62576,GOOG
1658173620000,109.49,109.37,109.45,109.49,32076,GOOG
1658173680000,109.56,109.33,109.47,109.46,43544,GOOG
1658173740000,109.5,109.415,109.46,109.43,31017,GOOG
1658173800000,109.69,109.3,109.41,109.68,78208,GOOG
1658173860000,109.75,109.64,109.675,109.71,71037,GOOG
1658173920000,109.8455,109.65,109.7,109.775,53353,GOOG
1658173980000,109.85,109.66,109.76,109.8499,79800,GOOG
1658174040000,110.08,109.84,109.85,109.995,130655,GOOG
1658174100000,110.07,109.9107,110.01,110.0469,99116,GOOG
1658174160000,110.1698,110.015,110.03,110.12,90230,GOOG
1658174220000,110.14,110,110.12,110.02,111618,GOOG
1658174280000,110.07,109.96,110.04,110,132948,GOOG
1658174340000,110.08,109.89,110,109.89,305852,GOOG
1658174400000,110.1099,109.91,109.91,110.1099,1886862,GOOG
1658174460000,110.048,109.91,109.91,110.01,158981,GOOG
1658174520000,110,109.88,110,109.88,1947,GOOG
1658174580000,109.91,109.88,109.91,109.88,200,GOOG
